EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition
2066,40,Research & Development,Manufacturing Director,Human Resources,1,7,7,6,5,3,3,12,3,4,3,2,3604,22,Male,Divorced,No,9,0
2067,18,Sales,Manager,Medical,4,0,0,0,0,0,0,13,3,2,4,3,9195,18,Male,Married,No,0,0
2068,57,Sales,Sales Executive,Life Sciences,4,25,2,1,2,1,1,14,3,3,2,2,11370,7,Male,Single,No,7,0
2069,32,Sales,Sales Representative,Other,3,4,3,3,1,2,2,16,3,4,3,3,8855,13,Male,Divorced,No,9,0
2070,38,Research & Development,Manager,Marketing,1,10,2,1,2,1,4,22,4,4,4,2,2664,19,Male,Single,No,1,0
2071,26,Research & Development,Research Scientist,Other,4,4,3,2,3,2,5,22,3,4,2,4,9119,16,Female,Single,No,4,0
2072,26,Research & Development,Laboratory Technician,Marketing,2,5,0,0,0,0,6,21,3,2,3,3,4291,11,Female,Single,No,5,1
2073,27,Research & Development,Manufacturing Director,Technical Degree,1,1,1,1,0,1,0,23,3,2,4,4,2514,26,Male,Married,No,9,0
2074,43,Research & Development,Laboratory Technician,Medical,2,14,12,1,0,1,6,19,4,3,3,3,5880,5,Male,Single,No,0,0
2075,58,Research & Development,Manager,Technical Degree,1,31,19,17,3,12,3,22,3,4,2,2,4056,26,Male,Married,Yes,1,0
2076,52,Research & Development,Manager,Marketing,3,10,2,2,0,1,4,12,3,2,3,2,6395,2,Male,Single,No,9,1
2077,42,Research & Development,Healthcare Representative,Marketing,2,9,4,3,3,3,2,18,3,1,4,4,6108,1,Male,Single,No,3,0
2078,43,Sales,Manager,Marketing,1,24,22,15,20,9,1,19,3,4,3,3,3056,16,Male,Married,No,1,0
2079,28,Research & Development,Research Scientist,Human Resources,1,5,4,4,0,2,3,12,3,2,3,1,3415,5,Female,Married,Yes,5,1
2080,55,Research & Development,Healthcare Representative,Life Sciences,1,15,3,3,0,3,5,19,3,2,3,3,3129,25,Male,Divorced,No,3,1
2081,19,Research & Development,Healthcare Representative,Medical,1,0,1,0,0,0,2,17,3,1,1,3,2729,25,Female,Divorced,Yes,2,0
2082,24,Research & Development,Healthcare Representative,Technical Degree,2,0,1,1,0,1,2,19,3,2,3,2,4817,7,Male,Single,Yes,5,1
2083,35,Human Resources,Human Resources,Technical Degree,4,7,1,0,0,0,5,16,4,3,2,2,7920,9,Female,Divorced,No,8,0
2084,44,Research & Development,Research Scientist,Other,1,25,25,22,15,17,5,12,4,3,1,4,4259,4,Male,Married,No,7,0
2085,51,Sales,Sales Executive,Marketing,1,18,12,9,1,4,0,18,3,1,3,1,3806,19,Female,Married,No,1,0
2086,44,Human Resources,Manager,Marketing,2,18,15,0,5,0,4,20,3,1,1,2,7250,27,Female,Married,No,2,0
2087,34,Sales,Sales Representative,Marketing,3,10,5,5,5,4,3,25,3,2,3,2,8956,20,Female,Divorced,Yes,1,1
2088,60,Sales,Sales Executive,Technical Degree,1,25,1,0,1,0,3,19,3,4,1,2,3704,15,Male,Single,No,9,0
2089,41,Sales,Sales Executive,Other,1,13,2,2,0,1,3,22,3,1,1,3,2892,7,Male,Single,Yes,6,0
2090,42,Human Resources,Manager,Life Sciences,2,15,0,0,0,0,3,18,4,3,4,1,5087,24,Male,Married,No,8,0
2091,24,Research & Development,Healthcare Representative,Human Resources,1,5,4,3,3,2,3,12,3,1,4,2,2298,18,Male,Single,No,0,1
2092,23,Research & Development,Research Director,Medical,1,2,0,0,0,0,3,25,3,2,2,4,2619,5,Male,Married,No,2,0
2093,41,Research & Development,Manufacturing Director,Life Sciences,3,8,1,0,0,0,3,18,3,2,3,2,9994,21,Male,Married,No,5,0
2094,50,Research & Development,Laboratory Technician,Technical Degree,2,20,20,19,10,14,4,13,3,1,2,3,6806,29,Male,Divorced,No,3,0
2095,46,Research & Development,Research Director,Human Resources,2,14,1,0,0,0,4,13,3,4,3,3,6305,25,Male,Single,No,9,0
2096,60,Research & Development,Manufacturing Director,Human Resources,3,31,7,2,2,1,3,19,3,3,3,3,10644,29,Male,Single,No,9,0
2097,39,Research & Development,Manufacturing Director,Human Resources,3,8,5,2,2,1,1,23,3,4,2,4,9335,29,Male,Married,Yes,0,0
2098,43,Research & Development,Manufacturing Director,Marketing,1,12,3,3,3,2,3,19,3,1,4,2,2746,13,Male,Married,No,8,0
2099,45,Research & Development,Manager,Medical,2,20,12,12,6,12,4,25,3,1,1,4,7082,3,Male,Divorced,No,6,1
2100,38,Research & Development,Manager,Technical Degree,1,10,3,2,0,1,3,19,3,2,1,3,3730,28,Female,Divorced,No,6,0
2101,24,Research & Development,Manufacturing Director,Technical Degree,1,4,1,1,1,1,3,14,4,4,4,3,2355,6,Male,Divorced,Yes,0,0
2102,34,Research & Development,Manager,Human Resources,3,4,2,0,2,0,2,22,4,2,4,1,7140,26,Female,Married,Yes,8,0
2103,37,Research & Development,Healthcare Representative,Technical Degree,4,10,6,5,0,3,3,24,3,3,3,1,13329,12,Male,Married,No,7,0
2104,58,Sales,Manager,Medical,5,21,18,15,17,11,3,17,3,2,3,3,16263,21,Female,Single,No,9,1
2105,37,Research & Development,Healthcare Representative,Medical,2,13,12,9,11,5,5,23,4,1,3,4,5205,18,Male,Married,No,4,0
2106,39,Research & Development,Healthcare Representative,Other,1,11,4,3,2,2,4,18,3,4,3,3,3153,18,Female,Divorced,Yes,3,0
2107,45,Sales,Manager,Other,1,14,9,9,0,8,2,25,3,3,3,2,3039,4,Male,Single,Yes,0,1
2108,57,Research & Development,Laboratory Technician,Life Sciences,3,25,21,20,10,19,3,25,3,4,3,1,8958,28,Female,Single,No,8,0
2109,24,Research & Development,Manufacturing Director,Medical,2,1,1,1,0,0,4,23,3,4,3,3,4670,20,Male,Divorced,No,7,0
2110,18,Sales,Manager,Medical,2,0,1,0,1,0,3,25,3,3,4,3,4382,23,Female,Single,No,1,0
2111,49,Sales,Sales Representative,Medical,3,21,3,2,2,2,3,23,3,1,4,2,9210,14,Male,Single,Yes,3,1
2112,30,Research & Development,Manufacturing Director,Other,3,7,5,1,1,1,4,15,4,3,3,1,8987,28,Female,Divorced,No,3,0
2113,47,Research & Development,Laboratory Technician,Human Resources,4,17,6,2,5,2,4,23,3,2,3,3,13272,14,Female,Single,No,6,0
2114,40,Human Resources,Manager,Human Resources,1,14,3,0,1,0,2,25,3,3,3,3,2747,1,Female,Single,No,2,0
2115,36,Research & Development,Research Scientist,Technical Degree,3,6,1,1,1,1,3,25,3,3,3,3,9146,11,Female,Married,Yes,7,0
2116,49,Research & Development,Research Scientist,Human Resources,4,26,26,2,18,1,5,11,3,4,3,4,10437,22,Male,Married,No,6,0
2117,47,Sales,Manager,Marketing,1,10,6,2,6,2,6,25,4,4,4,3,3179,27,Male,Married,No,9,0
2118,46,Research & Development,Healthcare Representative,Other,2,20,2,1,1,1,4,19,4,4,4,2,7256,29,Female,Married,No,3,0
2119,46,Research & Development,Laboratory Technician,Medical,1,13,0,0,0,0,6,16,3,1,4,3,3332,9,Male,Married,No,8,0
2120,47,Research & Development,Research Director,Human Resources,5,26,1,0,1,0,3,13,4,2,4,4,11547,18,Female,Married,No,5,0
2121,33,Sales,Manager,Other,1,12,9,2,4,1,3,13,3,1,4,4,3065,28,Male,Single,No,2,0
2122,57,Research & Development,Research Scientist,Human Resources,2,31,15,9,3,4,3,24,3,4,3,4,6687,5,Male,Single,No,6,1
2123,36,Sales,Sales Executive,Life Sciences,1,9,8,8,4,7,1,24,3,4,4,2,3677,10,Male,Married,No,5,1
2124,35,Research & Development,Laboratory Technician,Medical,3,13,11,3,9,2,3,20,3,2,2,3,10744,15,Male,Divorced,No,7,0
2125,18,Research & Development,Laboratory Technician,Life Sciences,1,0,0,0,0,0,3,11,4,1,1,4,2902,27,Female,Married,No,4,0
2126,31,Research & Development,Research Director,Medical,1,9,7,3,5,2,4,23,3,3,3,3,3397,10,Male,Married,No,5,1
2127,19,Sales,Sales Executive,Other,2,4,0,0,0,0,4,18,3,4,4,2,5963,16,Male,Married,No,0,0
2128,45,Research & Development,Manager,Technical Degree,4,16,16,10,11,9,3,12,3,3,3,4,12924,4,Female,Single,No,7,1
2129,47,Research & Development,Laboratory Technician,Human Resources,1,22,15,2,6,2,3,22,3,1,2,3,3771,4,Male,Divorced,Yes,0,0
2130,55,Sales,Sales Executive,Human Resources,1,19,7,3,5,1,2,11,3,4,3,2,4612,8,Female,Divorced,No,2,0
2131,21,Research & Development,Manufacturing Director,Marketing,3,3,2,0,0,0,3,17,3,4,3,2,7331,6,Male,Married,No,1,0
2132,18,Human Resources,Human Resources,Life Sciences,2,4,3,2,0,1,4,24,3,1,2,3,6462,23,Female,Single,No,5,1
2133,25,Research & Development,Manufacturing Director,Human Resources,4,3,3,0,0,0,2,21,3,4,4,3,7822,11,Male,Married,No,7,0
2134,46,Sales,Sales Executive,Other,1,12,11,9,3,4,3,19,3,3,4,1,3593,28,Male,Married,No,7,0
2135,56,Research & Development,Manufacturing Director,Technical Degree,2,23,11,9,11,6,3,16,3,3,4,3,7024,25,Male,Single,Yes,6,0
2136,20,Sales,Manager,Other,1,1,0,0,0,0,4,18,3,3,2,3,3259,13,Male,Married,No,6,0
2137,49,Research & Development,Healthcare Representative,Life Sciences,1,19,13,13,11,12,5,18,3,4,2,3,4240,19,Female,Divorced,No,7,0
2138,27,Research & Development,Research Scientist,Marketing,3,8,3,1,0,1,4,19,3,4,3,2,7700,11,Male,Divorced,No,4,0
2139,27,Research & Development,Healthcare Representative,Human Resources,2,5,0,0,0,0,3,17,3,1,3,3,5509,2,Female,Single,No,2,0
2140,36,Research & Development,Manager,Other,3,12,9,3,4,2,3,19,3,4,1,1,7934,3,Male,Single,Yes,1,0
2141,51,Research & Development,Research Director,Medical,1,9,0,0,0,0,1,25,3,1,4,2,2823,15,Male,Married,No,2,0
2142,50,Sales,Sales Representative,Technical Degree,2,23,16,1,11,0,2,19,3,4,3,3,5812,24,Male,Divorced,No,2,0
2143,40,Research & Development,Research Scientist,Other,2,14,0,0,0,0,2,22,3,3,4,4,5025,13,Male,Married,No,6,0
2144,45,Sales,Manager,Technical Degree,5,15,3,1,0,1,1,21,3,2,4,3,13921,25,Male,Married,No,0,0
2145,49,Research & Development,Manufacturing Director,Human Resources,1,12,0,0,0,0,2,11,3,2,1,1,3816,10,Male,Single,No,6,0
2146,24,Sales,Sales Executive,Medical,1,3,1,0,1,0,2,16,3,4,4,3,3210,5,Female,Married,No,5,0
2147,46,Research & Development,Laboratory Technician,Marketing,2,21,19,18,15,11,1,22,3,3,4,3,4990,24,Male,Divorced,Yes,9,1
2148,25,Research & Development,Healthcare Representative,Marketing,2,4,1,0,1,0,3,18,3,4,3,4,4183,11,Male,Married,No,1,0
2149,18,Sales,Sales Representative,Medical,1,0,1,1,1,1,6,20,3,3,3,4,2143,23,Male,Divorced,No,9,0
2150,20,Human Resources,Human Resources,Technical Degree,4,0,0,0,0,0,5,19,3,4,3,2,8628,28,Female,Married,No,0,0
2151,41,Research & Development,Research Director,Human Resources,1,14,6,1,3,1,0,25,3,3,2,2,3082,14,Male,Divorced,Yes,8,0
2152,40,Research & Development,Manager,Other,4,17,14,14,8,7,3,14,4,2,3,2,10607,28,Female,Single,No,1,0
2153,25,Research & Development,Manager,Medical,1,3,3,2,0,2,5,23,4,3,1,3,2828,29,Male,Single,No,3,0
2154,54,Human Resources,Manager,Life Sciences,3,15,6,5,0,4,1,12,4,4,3,1,8959,25,Male,Single,Yes,8,0
2155,20,Research & Development,Healthcare Representative,Technical Degree,4,1,0,0,0,0,4,21,3,3,2,2,10305,20,Male,Married,No,8,0
2156,50,Research & Development,Laboratory Technician,Marketing,1,14,2,1,0,0,3,19,3,2,1,3,2898,15,Male,Married,No,0,0
2157,45,Sales,Sales Executive,Medical,5,10,2,1,1,1,5,19,3,4,3,2,14826,13,Female,Married,Yes,1,0
2158,25,Research & Development,Research Director,Marketing,2,5,1,1,0,1,5,22,3,4,3,1,6222,26,Male,Divorced,No,1,0
2159,51,Research & Development,Manufacturing Director,Technical Degree,5,20,0,0,0,0,4,18,3,1,3,3,12889,3,Male,Married,Yes,1,1
2160,52,Research & Development,Manager,Marketing,3,16,13,13,6,8,4,13,3,4,1,2,6824,9,Male,Single,No,7,0
2161,49,Sales,Manager,Medical,1,27,16,5,2,3,2,15,3,4,4,3,3369,8,Male,Divorced,No,7,0
2162,41,Research & Development,Research Scientist,Technical Degree,1,11,2,2,0,2,1,12,3,2,3,4,2956,15,Female,Married,No,9,1
2163,31,Research & Development,Research Director,Life Sciences,1,6,5,3,3,2,3,24,4,2,1,2,2932,23,Female,Married,No,7,0
2164,49,Research & Development,Manufacturing Director,Medical,1,20,14,9,14,9,2,13,3,4,3,3,2967,1,Male,Divorced,Yes,3,0
2165,60,Research & Development,Laboratory Technician,Other,1,26,26,21,10,19,1,11,3,4,3,4,4764,2,Male,Divorced,No,7,0
2166,33,Research & Development,Manager,Human Resources,1,10,8,6,1,4,3,14,4,2,1,4,2878,9,Female,Married,Yes,6,1
2167,21,Research & Development,Manager,Medical,2,0,1,0,1,0,5,15,3,2,3,3,5668,21,Male,Divorced,No,7,0
2168,54,Research & Development,Healthcare Representative,Technical Degree,3,23,1,1,0,0,0,22,4,2,4,3,7139,17,Female,Married,No,0,1
2169,38,Research & Development,Laboratory Technician,Human Resources,1,7,6,2,3,1,2,12,3,3,4,1,2894,9,Male,Married,No,2,1
2170,31,Research & Development,Healthcare Representative,Medical,1,8,0,0,0,0,3,25,3,2,2,3,2581,1,Male,Married,Yes,9,0
2171,48,Research & Development,Manufacturing Director,Life Sciences,2,19,17,16,16,13,3,25,3,1,4,4,4433,8,Female,Married,Yes,5,0
2172,35,Sales,Manager,Life Sciences,1,9,5,3,0,2,2,13,3,4,2,3,3622,5,Male,Married,No,0,0
2173,24,Research & Development,Research Scientist,Other,1,4,2,1,1,1,6,22,3,4,4,3,3011,11,Female,Married,Yes,3,0
2174,27,Sales,Sales Representative,Marketing,1,9,4,1,4,1,3,16,3,3,1,2,2692,28,Male,Single,No,8,0
2175,24,Sales,Sales Representative,Human Resources,5,0,1,1,1,1,3,16,3,3,3,3,13649,6,Female,Married,Yes,6,0
2176,50,Research & Development,Laboratory Technician,Technical Degree,4,17,1,0,1,0,0,25,3,3,3,3,11517,17,Male,Married,No,0,0
2177,40,Research & Development,Healthcare Representative,Technical Degree,2,7,0,0,0,0,3,17,3,3,2,3,5516,18,Male,Divorced,No,5,0
2178,38,Research & Development,Manufacturing Director,Marketing,3,9,6,3,6,3,4,22,3,4,4,1,7779,23,Female,Married,No,5,0
2179,36,Research & Development,Laboratory Technician,Life Sciences,2,2,1,1,0,1,2,19,3,4,3,3,6224,18,Male,Divorced,No,1,0
2180,36,Research & Development,Laboratory Technician,Life Sciences,3,15,7,3,2,2,3,14,3,2,1,3,7156,5,Female,Divorced,No,5,1
2181,53,Research & Development,Manager,Medical,3,15,10,9,10,6,0,15,3,3,3,2,8316,27,Female,Married,Yes,9,0
2182,46,Research & Development,Research Scientist,Other,2,14,14,3,12,1,6,21,3,3,3,2,5733,25,Female,Married,No,1,0
2183,35,Sales,Sales Representative,Human Resources,1,11,7,5,7,3,1,12,3,3,2,2,3746,5,Female,Married,Yes,7,0
2184,19,Research & Development,Manager,Other,1,0,1,1,1,1,5,16,4,3,4,3,3083,28,Female,Divorced,No,6,0
2185,18,Sales,Sales Executive,Other,2,1,1,0,0,0,3,14,3,4,4,3,6035,19,Male,Married,No,5,0
2186,22,Research & Development,Manufacturing Director,Medical,4,4,0,0,0,0,3,15,4,4,2,4,11999,27,Female,Single,No,9,1
2187,37,Sales,Sales Representative,Other,2,6,3,0,3,0,4,17,3,3,3,2,6750,13,Male,Married,No,5,0
2188,28,Research & Development,Manufacturing Director,Marketing,4,4,1,1,1,1,1,16,3,4,2,4,11297,22,Female,Married,Yes,8,1
2189,59,Research & Development,Manager,Medical,5,22,8,7,6,3,3,18,3,4,4,3,15873,7,Male,Single,No,8,0
2190,19,Sales,Sales Executive,Marketing,1,3,2,2,2,1,3,16,3,4,4,3,3399,26,Male,Married,No,9,0
2191,20,Research & Development,Research Scientist,Medical,3,0,1,0,1,0,1,20,3,4,3,1,5429,14,Male,Single,Yes,9,0
2192,40,Research & Development,Manager,Other,3,14,8,8,3,6,4,24,3,2,4,2,8642,27,Female,Married,No,1,0
2193,29,Sales,Sales Executive,Marketing,5,5,3,0,3,0,0,18,3,2,3,4,14423,26,Male,Married,No,2,0
2194,37,Research & Development,Healthcare Representative,Marketing,5,12,11,4,6,3,4,23,3,4,3,2,16145,27,Male,Divorced,No,9,0
2195,22,Research & Development,Research Director,Marketing,3,0,1,1,1,1,3,24,3,4,4,2,9112,8,Male,Married,Yes,6,1
2196,54,Sales,Sales Representative,Medical,1,29,24,4,12,2,2,24,3,4,3,2,4420,3,Male,Divorced,No,9,0
2197,55,Sales,Sales Representative,Technical Degree,3,13,13,2,7,2,4,14,3,1,3,4,10147,27,Male,Divorced,No,8,0
2198,47,Sales,Sales Executive,Other,1,10,7,2,0,1,3,22,3,3,4,2,3433,4,Male,Married,No,5,0
2199,26,Research & Development,Manufacturing Director,Marketing,3,6,3,3,0,2,3,17,4,1,2,2,5898,10,Female,Divorced,Yes,0,1
2200,51,Sales,Manager,Human Resources,4,26,13,8,3,7,3,13,3,3,2,3,8718,4,Male,Single,No,6,0
2201,52,Research & Development,Manager,Technical Degree,2,32,30,14,15,10,2,11,3,2,4,3,7928,18,Female,Divorced,Yes,0,0
2202,39,Sales,Sales Representative,Human Resources,2,14,7,3,3,3,5,23,3,1,4,3,5831,23,Male,Single,No,4,0
2203,41,Human Resources,Human Resources,Other,2,5,1,0,0,0,3,19,3,1,4,3,5177,12,Male,Divorced,No,8,0
2204,34,Sales,Sales Executive,Other,2,10,5,0,3,0,2,19,3,3,2,4,5355,20,Male,Married,No,9,0
2205,27,Sales,Manager,Marketing,1,4,4,2,2,1,4,16,3,3,3,4,3327,20,Female,Single,No,9,0
2206,47,Research & Development,Healthcare Representative,Marketing,3,14,11,4,3,3,0,25,3,1,4,3,7632,15,Male,Single,No,8,0
2207,40,Sales,Manager,Medical,5,8,3,2,3,2,2,12,3,2,2,2,15468,13,Male,Single,No,0,0
2208,49,Sales,Manager,Technical Degree,5,11,11,6,6,5,3,18,3,2,2,3,16050,12,Female,Married,No,5,0
2209,34,Research & Development,Manager,Technical Degree,1,7,1,1,0,1,5,20,3,4,3,2,2964,8,Male,Married,No,2,1
2210,34,Sales,Sales Representative,Marketing,4,7,2,2,0,1,6,16,3,2,3,2,10249,22,Male,Divorced,No,8,0
2211,31,Research & Development,Research Director,Other,3,4,0,0,0,0,4,17,4,2,2,4,8828,22,Female,Married,Yes,2,0
2212,26,Sales,Sales Executive,Marketing,1,6,3,2,0,2,3,23,4,4,4,4,3246,27,Female,Single,Yes,1,0
2213,57,Sales,Sales Executive,Other,1,30,3,0,0,0,3,11,3,3,4,3,4327,9,Female,Married,Yes,7,1
2214,19,Sales,Sales Executive,Other,1,1,0,0,0,0,3,13,3,4,3,4,2032,20,Female,Single,No,2,0
2215,42,Research & Development,Manager,Marketing,4,13,1,1,0,1,2,25,3,3,4,4,9454,9,Male,Divorced,No,4,0
2216,56,Research & Development,Manager,Life Sciences,2,25,6,0,1,0,6,11,3,4,4,3,6093,17,Female,Married,Yes,5,1
2217,26,Research & Development,Research Director,Technical Degree,3,7,6,1,6,1,1,20,3,2,4,3,7205,27,Male,Married,No,9,0
2218,39,Sales,Sales Executive,Human Resources,1,3,0,0,0,0,3,11,4,4,1,3,2382,25,Male,Single,Yes,9,0
2219,60,Research & Development,Manufacturing Director,Other,3,21,5,2,5,2,5,22,3,4,2,2,9606,1,Male,Single,No,0,0
2220,21,Research & Development,Research Director,Other,1,0,1,0,0,0,4,22,3,3,1,2,3136,23,Female,Divorced,Yes,6,0
2221,43,Sales,Sales Representative,Life Sciences,2,6,3,2,1,1,0,21,4,4,1,3,6045,6,Female,Married,No,6,0
2222,46,Research & Development,Laboratory Technician,Human Resources,2,21,7,6,6,4,0,23,3,3,2,2,7147,7,Male,Divorced,Yes,4,0
2223,51,Research & Development,Manager,Medical,1,25,20,10,17,6,3,11,4,1,3,2,4602,9,Male,Married,No,8,0
2224,40,Research & Development,Research Scientist,Life Sciences,4,10,5,1,5,1,3,14,3,2,2,2,11841,10,Male,Divorced,Yes,1,0
2225,54,Sales,Sales Representative,Human Resources,1,26,15,10,9,7,3,23,4,4,1,3,3978,4,Female,Divorced,No,4,0
2226,28,Research & Development,Manufacturing Director,Life Sciences,3,7,2,2,1,1,3,17,3,3,3,4,7258,16,Male,Single,No,1,1
2227,23,Research & Development,Research Director,Other,2,3,0,0,0,0,6,17,3,3,2,3,6226,12,Male,Divorced,No,1,0
2228,35,Research & Development,Research Director,Technical Degree,2,8,8,2,6,1,2,22,3,4,4,3,6638,9,Female,Single,Yes,8,0
2229,38,Research & Development,Manager,Life Sciences,1,14,8,2,6,2,3,23,3,3,1,4,3684,3,Female,Married,No,6,0
2230,59,Research & Development,Laboratory Technician,Medical,1,18,2,1,2,0,3,15,3,1,4,4,3066,26,Female,Married,No,3,1
2231,53,Research & Development,Laboratory Technician,Marketing,4,20,19,10,4,6,2,22,4,4,4,3,12599,27,Female,Married,No,7,0
2232,58,Research & Development,Manufacturing Director,Human Resources,1,9,6,3,0,3,2,16,3,4,4,4,2645,27,Female,Single,No,3,0
2233,55,Sales,Sales Executive,Life Sciences,3,11,1,1,1,0,5,12,3,2,4,3,6275,9,Female,Married,No,0,1
2234,51,Research & Development,Manager,Life Sciences,5,22,11,5,1,4,5,15,3,4,4,2,15570,29,Male,Divorced,No,9,0
2235,34,Sales,Sales Executive,Medical,1,9,2,1,0,1,2,17,3,2,2,2,3101,17,Male,Divorced,No,2,1
2236,54,Human Resources,Manager,Technical Degree,1,16,15,8,8,6,5,24,3,3,4,3,3518,14,Female,Married,Yes,9,0
2237,42,Sales,Sales Representative,Life Sciences,3,12,5,1,1,0,2,19,3,1,4,3,9982,5,Male,Single,No,0,1
2238,55,Sales,Manager,Life Sciences,5,25,23,20,16,12,3,16,4,3,4,3,14726,26,Female,Divorced,Yes,1,0
2239,29,Research & Development,Healthcare Representative,Technical Degree,4,2,2,2,1,1,1,22,3,3,3,3,10144,21,Male,Divorced,Yes,1,0
2240,40,Research & Development,Healthcare Representative,Medical,2,16,16,9,14,5,5,24,3,3,3,1,5185,1,Male,Married,Yes,6,0
2241,59,Research & Development,Manufacturing Director,Human Resources,3,15,3,0,2,0,1,20,3,4,4,1,7471,1,Male,Single,No,3,0
2242,39,Research & Development,Research Director,Human Resources,1,4,0,0,0,0,3,14,3,1,3,3,3149,3,Male,Divorced,No,9,0
2243,38,Sales,Manager,Life Sciences,5,8,1,0,0,0,4,13,3,4,4,2,12491,9,Male,Divorced,No,8,0
2244,44,Sales,Manager,Technical Degree,5,13,7,6,7,6,1,19,3,3,1,3,11045,23,Male,Single,No,1,1
2245,48,Research & Development,Research Director,Life Sciences,1,15,5,1,2,0,3,17,3,4,3,3,2988,6,Female,Divorced,No,8,0
2246,23,Research & Development,Laboratory Technician,Marketing,1,3,0,0,0,0,0,21,3,3,3,3,2591,9,Female,Married,Yes,5,0
2247,44,Sales,Manager,Human Resources,1,21,1,0,1,0,4,24,3,1,2,2,3713,4,Male,Divorced,Yes,9,1
2248,57,Research & Development,Research Director,Other,1,20,18,3,14,2,3,23,3,1,2,3,3929,20,Male,Married,No,7,0
2249,51,Research & Development,Manufacturing Director,Marketing,3,6,0,0,0,0,3,16,3,4,1,4,7719,19,Male,Married,No,6,0
2250,29,Sales,Manager,Life Sciences,2,5,0,0,0,0,5,17,3,4,3,4,4341,5,Male,Single,No,7,0
2251,24,Research & Development,Research Director,Medical,1,2,0,0,0,0,3,25,4,2,3,4,2626,5,Male,Divorced,No,8,0
2252,27,Research & Development,Research Director,Human Resources,1,3,1,1,0,1,0,18,3,3,1,3,3252,28,Male,Married,No,7,0
2253,34,Research & Development,Research Scientist,Other,5,4,2,0,1,0,4,15,3,3,4,2,10436,14,Male,Divorced,Yes,5,0
2254,43,Sales,Manager,Marketing,2,20,20,2,7,2,4,13,3,4,4,3,6493,10,Female,Single,No,7,0
2255,38,Research & Development,Healthcare Representative,Human Resources,2,7,6,4,6,3,6,13,3,4,4,4,5759,23,Male,Divorced,Yes,7,1
2256,45,Research & Development,Manufacturing Director,Technical Degree,1,17,17,1,15,1,2,23,3,4,2,2,3958,16,Male,Married,No,1,0
2257,19,Research & Development,Manufacturing Director,Medical,5,1,0,0,0,0,3,12,3,4,3,2,10109,23,Male,Single,No,1,0
2258,60,Research & Development,Research Director,Marketing,4,17,10,3,9,3,4,18,3,4,3,2,13771,6,Female,Single,No,0,0
2259,18,Research & Development,Manufacturing Director,Technical Degree,1,0,1,0,1,0,4,11,4,2,4,3,2669,20,Female,Single,No,9,0
2260,53,Sales,Sales Representative,Life Sciences,1,16,5,0,1,0,3,22,4,4,4,3,4008,23,Female,Married,Yes,1,0
2261,43,Research & Development,Manufacturing Director,Technical Degree,1,13,7,0,4,0,2,18,3,4,3,1,3099,14,Female,Married,No,6,0
2262,46,Sales,Sales Representative,Marketing,1,14,1,1,1,1,2,13,3,4,4,4,3957,18,Male,Single,No,2,0
2263,38,Research & Development,Healthcare Representative,Marketing,2,4,2,2,1,1,1,19,4,3,2,3,6141,29,Male,Single,Yes,3,1
2264,28,Research & Development,Research Director,Life Sciences,5,6,6,2,3,1,5,22,3,1,1,2,12211,28,Female,Married,No,3,0
2265,57,Research & Development,Manufacturing Director,Technical Degree,2,28,9,0,5,0,2,24,3,3,4,2,7019,9,Female,Single,No,3,0
2266,28,Research & Development,Manager,Technical Degree,4,8,0,0,0,0,3,22,4,4,1,2,11204,7,Male,Married,No,1,0
2267,53,Research & Development,Manager,Life Sciences,2,11,6,6,5,3,3,21,4,2,1,3,4593,18,Male,Married,No,5,0
2268,56,Research & Development,Manager,Technical Degree,3,11,5,2,0,2,3,12,3,3,4,2,9048,10,Female,Married,No,0,0
2269,57,Research & Development,Laboratory Technician,Human Resources,3,20,7,4,4,2,3,20,3,3,2,3,6474,2,Male,Married,No,4,0
2270,52,Research & Development,Research Scientist,Life Sciences,1,17,6,1,0,1,4,19,3,3,3,3,3199,13,Male,Married,No,1,1
2271,51,Research & Development,Healthcare Representative,Medical,2,27,3,3,0,2,3,16,4,3,4,3,7548,6,Male,Single,No,8,1
2272,41,Sales,Manager,Marketing,2,7,2,1,1,1,2,11,4,1,2,2,4300,27,Male,Divorced,No,1,0
2273,39,Sales,Manager,Medical,1,12,2,0,1,0,3,15,3,4,2,3,4043,23,Male,Divorced,Yes,5,0
2274,22,Research & Development,Manufacturing Director,Human Resources,2,5,3,3,3,3,4,20,3,4,1,4,6354,9,Male,Married,No,3,0
2275,50,Research & Development,Laboratory Technician,Human Resources,2,20,8,5,0,5,6,19,3,1,1,1,6591,20,Female,Single,No,5,1
2276,53,Research & Development,Manufacturing Director,Other,5,14,12,11,7,8,3,23,3,4,1,1,15497,8,Male,Married,No,1,0
2277,37,Research & Development,Manufacturing Director,Other,2,12,1,1,1,0,4,16,3,4,1,3,6795,10,Female,Divorced,No,1,0
2278,36,Research & Development,Research Director,Other,3,4,4,3,2,2,3,17,3,1,3,3,6720,16,Female,Married,No,6,1
2279,52,Sales,Sales Executive,Life Sciences,2,25,15,10,3,6,3,14,3,3,2,2,7786,15,Male,Divorced,No,2,0
