EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition,PromotionGapRatio,RoleStagnationIndex,TrainingIntensity,ManagerStability,CareerCluster,PromotionGapScore,StagnationComposite,RetentionOpportunity
1458,52,Research & Development,Manufacturing Director,Marketing,2,22,11,0,8,0,4,15,3,3,3,3,4988,13,Male,Married,Yes,7,0,0.0,0.0,0.36363636363636365,0.7272727272727273,Fast-track performers,Low,0.13636363636363638,False
1459,50,Research & Development,Research Director,Medical,2,9,6,3,3,2,5,16,3,3,1,3,5738,11,Male,Married,No,6,0,0.3333333333333333,0.5,0.8333333333333334,0.5,Fast-track performers,Medium,0.4,True
1460,50,Research & Development,Healthcare Representative,Other,1,10,5,0,1,0,4,19,3,3,4,3,3207,14,Female,Married,No,3,0,0.0,0.0,0.8,0.2,Fast-track performers,Low,0.04,False
1461,60,Research & Development,Laboratory Technician,Life Sciences,1,26,1,1,1,1,0,25,3,4,4,2,5018,22,Male,Married,Yes,2,0,1.0,1.0,0.0,1.0,High-risk stagnation profiles,High,1.0,True
1462,54,Research & Development,Research Director,Marketing,1,30,20,16,3,12,3,20,4,1,4,2,5071,17,Male,Single,Yes,7,0,0.6,0.8,0.15,0.15,High-risk stagnation profiles,High,0.66,False
1463,29,Research & Development,Laboratory Technician,Human Resources,1,2,2,0,1,0,2,11,4,1,1,2,2036,23,Female,Single,No,7,0,0.0,0.0,1.0,0.5,Fast-track performers,Low,0.05,False
1464,20,Sales,Manager,Medical,2,1,1,0,1,0,3,23,3,3,4,1,5343,12,Female,Single,No,9,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1465,18,Research & Development,Laboratory Technician,Human Resources,4,2,2,1,1,1,2,20,3,4,1,3,11168,21,Female,Married,No,4,0,0.5,0.5,1.0,0.5,High-risk stagnation profiles,Medium,0.45,True
1466,50,Research & Development,Research Scientist,Medical,3,20,16,11,8,6,1,13,3,4,2,3,11116,23,Male,Single,No,2,0,0.375,0.6875,0.0625,0.5,High-risk stagnation profiles,High,0.5687500000000001,True
1467,57,Sales,Sales Executive,Medical,2,18,6,0,0,0,3,22,3,3,3,3,7020,21,Female,Single,Yes,4,1,0.0,0.0,0.5,0.0,Stable long-term contributors,Low,0.05,False
1468,27,Research & Development,Research Director,Other,5,7,4,4,0,3,4,19,3,3,2,3,14339,21,Male,Single,No,3,0,0.75,1.0,1.0,0.0,High-risk stagnation profiles,High,0.7000000000000001,True
1469,60,Research & Development,Healthcare Representative,Other,3,15,4,2,4,1,4,25,3,3,4,3,8922,19,Female,Single,Yes,7,1,0.25,0.5,1.0,1.0,Fast-track performers,Medium,0.4,False
1470,46,Sales,Manager,Other,5,26,4,3,2,2,3,24,3,3,3,2,12072,5,Male,Divorced,No,1,0,0.5,0.75,0.75,0.5,Stable long-term contributors,High,0.5750000000000001,True
1471,30,Research & Development,Research Director,Technical Degree,2,6,6,6,6,4,3,11,3,3,1,3,5084,24,Female,Married,No,7,0,0.6666666666666666,1.0,0.5,1.0,High-risk stagnation profiles,High,0.8166666666666668,True
1472,29,Research & Development,Research Director,Medical,1,3,0,0,0,0,3,11,3,4,4,2,2794,8,Male,Divorced,No,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1473,48,Sales,Manager,Marketing,1,7,7,6,0,6,4,11,3,4,4,3,3111,2,Male,Married,No,5,1,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.0,High-risk stagnation profiles,High,0.7285714285714285,False
1474,19,Sales,Sales Representative,Human Resources,3,0,1,1,0,1,0,17,3,3,2,2,8069,27,Female,Divorced,Yes,3,1,1.0,1.0,0.0,0.0,Stable long-term contributors,High,0.9,False
1475,52,Research & Development,Research Director,Other,1,21,13,5,2,3,4,23,3,3,3,1,4164,17,Male,Married,Yes,2,0,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.15384615384615385,Fast-track performers,Medium,0.33076923076923076,True
1476,40,Research & Development,Manager,Other,1,9,9,3,9,1,3,15,3,3,2,3,2856,2,Male,Married,No,9,0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,Fast-track performers,Medium,0.34444444444444444,True
1477,34,Research & Development,Research Scientist,Human Resources,2,3,2,2,0,1,2,16,3,3,3,4,5783,27,Male,Married,No,4,1,0.5,1.0,1.0,0.0,High-risk stagnation profiles,High,0.6000000000000001,False
1478,43,Research & Development,Research Scientist,Human Resources,2,14,4,4,2,2,0,23,3,3,2,3,4918,23,Female,Married,No,5,0,0.5,1.0,0.0,0.5,High-risk stagnation profiles,High,0.7500000000000001,True
1479,25,Research & Development,Research Director,Medical,2,0,1,0,0,0,1,25,3,1,3,3,4055,3,Male,Married,No,0,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1480,46,Research & Development,Research Scientist,Other,1,11,9,9,4,4,3,24,4,2,1,3,2600,24,Female,Divorced,Yes,0,1,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,High-risk stagnation profiles,High,0.6888888888888889,False
1481,43,Research & Development,Healthcare Representative,Human Resources,2,20,14,8,9,6,4,18,3,3,4,3,7482,20,Female,Divorced,No,9,1,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.6428571428571429,High-risk stagnation profiles,Medium,0.5357142857142858,False
1482,27,Research & Development,Manager,Technical Degree,2,4,1,0,0,0,3,24,3,4,3,3,4153,26,Female,Married,No,2,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1483,43,Sales,Sales Representative,Technical Degree,5,20,20,5,13,2,3,23,3,2,3,4,15884,26,Male,Divorced,No,1,0,0.1,0.25,0.15,0.65,Stable long-term contributors,Medium,0.29000000000000004,True
1484,51,Sales,Sales Executive,Other,3,25,6,4,2,3,5,12,3,3,3,2,8453,24,Female,Divorced,No,0,0,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,Stable long-term contributors,Medium,0.5166666666666667,True
1485,58,Research & Development,Research Scientist,Human Resources,5,30,25,21,19,14,2,23,4,2,3,2,14870,18,Male,Married,No,7,0,0.56,0.84,0.08,0.76,High-risk stagnation profiles,High,0.728,True
1486,24,Research & Development,Laboratory Technician,Medical,3,0,0,0,0,0,1,12,4,1,3,2,9247,29,Male,Divorced,No,0,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1487,21,Research & Development,Manager,Medical,2,0,1,1,1,1,3,13,4,4,3,3,5241,15,Female,Single,No,9,0,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,True
1488,28,Research & Development,Research Director,Medical,1,5,5,5,1,4,4,23,3,4,3,4,2413,5,Female,Single,Yes,7,0,0.8,1.0,0.8,0.2,High-risk stagnation profiles,High,0.7600000000000001,True
1489,46,Sales,Sales Executive,Life Sciences,3,20,20,19,7,17,3,13,3,1,2,2,7981,22,Male,Single,No,4,1,0.85,0.95,0.15,0.35,Stable long-term contributors,High,0.84,False
1490,53,Research & Development,Healthcare Representative,Other,2,21,8,3,0,2,3,23,3,4,2,3,7464,17,Male,Married,Yes,3,0,0.25,0.375,0.375,0.0,Fast-track performers,Medium,0.3125,True
1491,42,Research & Development,Manufacturing Director,Medical,2,8,3,1,0,1,6,13,3,2,3,4,5247,14,Female,Single,No,7,0,0.3333333333333333,0.3333333333333333,2.0,0.0,Fast-track performers,Medium,0.26666666666666666,True
1492,38,Research & Development,Manufacturing Director,Technical Degree,2,14,10,9,3,4,4,14,3,4,4,3,6252,1,Female,Single,No,7,1,0.4,0.9,0.4,0.3,High-risk stagnation profiles,High,0.6100000000000001,False
1493,53,Research & Development,Manager,Human Resources,2,26,2,0,2,0,1,13,4,2,2,3,5931,14,Male,Single,No,7,0,0.0,0.0,0.5,1.0,Fast-track performers,Low,0.15000000000000002,False
1494,27,Research & Development,Healthcare Representative,Marketing,1,9,8,1,3,1,4,12,4,2,1,4,3125,9,Male,Single,No,2,0,0.125,0.125,0.5,0.375,Fast-track performers,Low,0.18750000000000003,False
1495,54,Research & Development,Healthcare Representative,Marketing,2,14,7,0,4,0,0,19,3,3,2,3,4948,5,Male,Married,No,7,0,0.0,0.0,0.0,0.5714285714285714,Fast-track performers,Low,0.15714285714285714,False
1496,26,Human Resources,Manager,Medical,1,2,1,1,0,1,4,16,3,4,4,3,2932,4,Female,Single,No,0,0,1.0,1.0,4.0,0.0,High-risk stagnation profiles,High,0.8,True
1497,41,Research & Development,Manager,Marketing,3,9,0,0,0,0,2,13,3,2,4,1,8826,1,Male,Married,No,3,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
1498,52,Research & Development,Manufacturing Director,Marketing,1,26,13,0,13,0,4,19,3,4,3,2,3534,3,Female,Single,Yes,4,0,0.0,0.0,0.3076923076923077,1.0,Fast-track performers,Low,0.16923076923076924,False
1499,52,Research & Development,Healthcare Representative,Life Sciences,1,14,9,1,3,1,3,25,3,1,4,3,3629,29,Female,Single,No,5,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,Fast-track performers,Medium,0.18888888888888888,False
1500,53,Research & Development,Research Scientist,Technical Degree,2,8,0,0,0,0,5,14,4,4,3,3,6711,20,Female,Divorced,No,4,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
1501,35,Human Resources,Human Resources,Technical Degree,3,15,11,1,8,1,3,14,3,1,4,4,9870,11,Female,Divorced,No,4,0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.7272727272727273,Fast-track performers,Medium,0.2181818181818182,False
1502,56,Research & Development,Research Director,Life Sciences,2,10,5,2,4,1,3,18,3,4,2,4,4771,16,Male,Married,Yes,4,0,0.2,0.4,0.6,0.8,Fast-track performers,Medium,0.36000000000000004,True
1503,49,Sales,Manager,Life Sciences,1,20,18,13,17,8,2,17,3,3,2,4,3895,11,Male,Married,No,8,0,0.4444444444444444,0.7222222222222222,0.1111111111111111,0.9444444444444444,Stable long-term contributors,High,0.65,True
1504,41,Research & Development,Laboratory Technician,Marketing,2,8,2,1,0,1,5,25,3,3,3,2,6598,21,Female,Divorced,Yes,9,0,0.5,0.5,2.5,0.0,High-risk stagnation profiles,Medium,0.4,True
1505,40,Research & Development,Laboratory Technician,Other,1,16,5,5,0,3,4,17,4,4,3,4,3008,10,Male,Married,No,9,0,0.6,1.0,0.8,0.0,High-risk stagnation profiles,High,0.66,True
1506,49,Research & Development,Manager,Human Resources,5,16,12,6,0,3,2,20,3,4,3,3,10431,12,Male,Married,No,2,0,0.25,0.5,0.16666666666666666,0.0,Fast-track performers,Medium,0.3833333333333334,True
1507,54,Sales,Sales Representative,Human Resources,5,24,18,14,14,7,5,17,4,4,2,3,17128,5,Male,Married,No,1,0,0.3888888888888889,0.7777777777777778,0.2777777777777778,0.7777777777777778,Stable long-term contributors,High,0.6166666666666667,True
1508,29,Research & Development,Research Director,Marketing,2,7,4,2,1,2,3,20,3,1,3,3,4946,10,Female,Single,No,9,1,0.5,0.5,0.75,0.25,High-risk stagnation profiles,Medium,0.45000000000000007,False
1509,30,Research & Development,Research Scientist,Human Resources,1,2,2,2,1,2,4,21,3,3,2,1,2518,24,Female,Married,No,1,1,1.0,1.0,2.0,0.5,High-risk stagnation profiles,High,0.8500000000000001,False
1510,40,Human Resources,Manager,Life Sciences,3,7,1,0,0,0,4,15,3,3,1,2,7893,13,Male,Married,No,7,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1511,42,Research & Development,Manufacturing Director,Technical Degree,1,9,5,4,2,3,0,25,3,3,4,4,3790,29,Male,Married,Yes,4,0,0.6,0.8,0.0,0.4,High-risk stagnation profiles,High,0.7000000000000001,True
1512,52,Research & Development,Manufacturing Director,Human Resources,2,26,20,4,18,3,6,17,3,3,4,3,6171,19,Male,Single,No,4,0,0.15,0.2,0.3,0.9,Fast-track performers,Medium,0.30000000000000004,True
1513,58,Research & Development,Manager,Marketing,1,33,1,0,0,0,3,14,3,1,4,3,5767,7,Female,Divorced,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1514,47,Human Resources,Human Resources,Other,5,15,14,11,1,7,2,18,3,4,4,3,14145,16,Male,Single,No,8,0,0.5,0.7857142857142857,0.14285714285714285,0.07142857142857142,High-risk stagnation profiles,High,0.6071428571428571,True
1515,34,Research & Development,Manager,Marketing,1,9,6,3,6,3,5,19,3,4,4,4,3066,29,Female,Married,No,6,0,0.5,0.5,0.8333333333333334,1.0,High-risk stagnation profiles,Medium,0.5166666666666667,True
1516,37,Sales,Manager,Medical,2,10,3,0,2,0,4,23,4,1,3,3,4994,6,Female,Married,Yes,4,0,0.0,0.0,1.3333333333333333,0.6666666666666666,Fast-track performers,Low,0.06666666666666667,False
1517,42,Sales,Manager,Marketing,3,19,17,3,16,2,1,22,4,3,1,3,7382,10,Female,Married,No,4,0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.9411764705882353,Fast-track performers,Medium,0.3058823529411765,True
1518,39,Research & Development,Manager,Life Sciences,2,14,14,3,13,1,1,13,3,3,2,2,6367,27,Female,Single,No,9,0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.9285714285714286,Fast-track performers,Medium,0.3,True
1519,30,Sales,Manager,Technical Degree,1,3,2,1,2,1,4,17,4,4,2,2,2622,10,Female,Married,Yes,8,0,0.5,0.5,2.0,1.0,Stable long-term contributors,Medium,0.5,True
1520,36,Research & Development,Manager,Technical Degree,5,8,0,0,0,0,1,22,3,1,4,4,15786,26,Female,Single,No,8,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
1521,53,Research & Development,Research Director,Human Resources,2,11,3,0,0,0,5,20,3,3,2,3,5638,11,Male,Married,Yes,1,0,0.0,0.0,1.6666666666666667,0.0,Fast-track performers,Low,0.0,False
1522,29,Sales,Sales Representative,Life Sciences,2,5,0,0,0,0,4,19,3,2,4,3,5326,22,Male,Married,No,6,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1523,58,Sales,Sales Executive,Medical,1,23,13,2,6,2,3,11,4,3,3,3,4439,10,Female,Divorced,No,9,0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.46153846153846156,Stable long-term contributors,Medium,0.24615384615384617,True
1524,36,Research & Development,Research Scientist,Life Sciences,2,8,3,3,0,2,3,12,3,4,4,4,6471,25,Male,Divorced,No,0,0,0.6666666666666666,1.0,1.0,0.0,High-risk stagnation profiles,High,0.6666666666666667,True
1525,29,Research & Development,Manufacturing Director,Marketing,2,7,3,1,3,1,3,17,3,4,1,3,5205,14,Male,Married,No,3,0,0.3333333333333333,0.3333333333333333,1.0,1.0,Fast-track performers,Medium,0.3666666666666667,True
1526,26,Research & Development,Laboratory Technician,Life Sciences,1,2,0,0,0,0,3,25,3,1,2,3,2348,15,Female,Divorced,No,1,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
1527,24,Research & Development,Laboratory Technician,Life Sciences,1,0,0,0,0,0,4,23,3,3,4,3,3007,7,Female,Single,No,9,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1528,45,Research & Development,Manufacturing Director,Medical,4,14,9,6,2,3,6,12,3,4,2,1,11570,13,Male,Divorced,No,8,0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,High-risk stagnation profiles,Medium,0.45555555555555555,True
1529,31,Research & Development,Laboratory Technician,Marketing,1,2,1,1,0,1,3,17,3,2,2,4,2805,11,Male,Single,Yes,5,0,1.0,1.0,3.0,0.0,High-risk stagnation profiles,High,0.8,True
1530,48,Research & Development,Manager,Other,1,19,17,7,17,7,3,11,3,4,2,4,3786,7,Male,Married,Yes,3,0,0.4117647058823529,0.4117647058823529,0.17647058823529413,1.0,Fast-track performers,Medium,0.5117647058823529,True
1531,36,Research & Development,Research Scientist,Other,2,14,13,7,12,4,2,25,4,4,1,4,6649,11,Male,Single,No,2,1,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.9230769230769231,Fast-track performers,Medium,0.5153846153846154,False
1532,33,Research & Development,Research Scientist,Technical Degree,3,4,2,2,1,2,4,13,3,4,2,4,6934,14,Female,Divorced,No,3,0,1.0,1.0,2.0,0.5,High-risk stagnation profiles,High,0.8500000000000001,True
1533,22,Research & Development,Manufacturing Director,Human Resources,1,2,0,0,0,0,4,25,4,2,3,4,1954,17,Female,Married,No,1,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1534,52,Research & Development,Laboratory Technician,Life Sciences,2,21,16,6,6,4,4,15,3,2,3,3,7313,16,Female,Married,No,4,0,0.25,0.375,0.25,0.375,Fast-track performers,Medium,0.36250000000000004,True
1535,29,Sales,Sales Representative,Technical Degree,1,9,2,1,0,1,0,24,3,4,3,4,2781,1,Male,Divorced,Yes,8,1,0.5,0.5,0.0,0.0,Stable long-term contributors,Medium,0.5,False
1536,42,Research & Development,Research Scientist,Medical,1,9,2,0,0,0,5,22,3,3,1,3,3374,9,Male,Married,Yes,5,1,0.0,0.0,2.5,0.0,Fast-track performers,Low,0.0,False
1537,38,Sales,Sales Executive,Other,1,12,12,5,3,3,3,24,3,1,4,2,2958,9,Female,Married,No,1,1,0.25,0.4166666666666667,0.25,0.25,Stable long-term contributors,Medium,0.36666666666666675,False
1538,53,Sales,Manager,Life Sciences,4,11,1,1,1,1,4,21,4,3,4,3,10245,28,Male,Single,Yes,5,0,1.0,1.0,4.0,1.0,High-risk stagnation profiles,High,0.9,True
1539,40,Research & Development,Research Scientist,Medical,1,12,4,3,3,2,4,16,3,1,1,4,2520,27,Male,Divorced,No,8,0,0.5,0.75,1.0,0.75,High-risk stagnation profiles,High,0.575,False
1540,33,Sales,Manager,Human Resources,1,4,1,1,1,1,4,25,4,4,3,3,2771,10,Female,Divorced,No,3,0,1.0,1.0,4.0,1.0,High-risk stagnation profiles,High,0.9,True
1541,56,Research & Development,Research Director,Medical,2,18,2,1,1,1,3,23,3,3,1,4,6728,19,Female,Divorced,No,0,1,0.5,0.5,1.5,0.5,High-risk stagnation profiles,Medium,0.45,False
1542,59,Research & Development,Research Director,Life Sciences,4,27,18,14,11,10,3,19,3,4,4,1,9939,15,Male,Single,Yes,1,1,0.5555555555555556,0.7777777777777778,0.16666666666666666,0.6111111111111112,High-risk stagnation profiles,High,0.6777777777777778,False
1543,56,Research & Development,Manager,Human Resources,1,22,7,7,1,4,0,19,3,4,4,2,3306,16,Male,Single,No,4,1,0.5714285714285714,1.0,0.0,0.14285714285714285,High-risk stagnation profiles,High,0.7428571428571428,False
1544,31,Research & Development,Research Scientist,Medical,2,5,3,2,0,1,4,13,3,1,4,3,6653,11,Male,Married,No,9,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,High-risk stagnation profiles,Medium,0.4,False
1545,48,Research & Development,Research Scientist,Human Resources,1,11,3,0,2,0,1,24,3,3,2,1,3273,27,Female,Single,No,6,0,0.0,0.0,0.3333333333333333,0.6666666666666666,Fast-track performers,Low,0.13333333333333336,False
1546,22,Research & Development,Research Scientist,Life Sciences,2,3,2,0,0,0,3,18,3,4,3,2,6033,24,Female,Single,No,7,0,0.0,0.0,1.5,0.0,Fast-track performers,Low,0.0,False
1547,52,Research & Development,Manufacturing Director,Life Sciences,2,15,10,1,3,1,1,23,3,3,2,2,7260,25,Male,Married,No,2,0,0.1,0.1,0.1,0.3,Fast-track performers,Medium,0.20000000000000004,True
1548,40,Sales,Sales Executive,Human Resources,2,8,0,0,0,0,4,14,3,4,3,4,6683,17,Male,Divorced,No,8,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1549,46,Research & Development,Research Scientist,Marketing,1,19,7,7,6,4,3,17,3,4,3,1,4288,28,Female,Divorced,No,1,0,0.5714285714285714,1.0,0.42857142857142855,0.8571428571428571,High-risk stagnation profiles,High,0.7714285714285715,True
1550,60,Sales,Manager,Technical Degree,1,12,0,0,0,0,4,16,4,1,1,2,3283,19,Male,Single,No,3,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
1551,28,Research & Development,Laboratory Technician,Medical,1,7,6,3,3,3,4,18,3,4,4,1,3741,13,Female,Single,No,3,0,0.5,0.5,0.6666666666666666,0.5,High-risk stagnation profiles,Medium,0.48333333333333334,True
1552,35,Research & Development,Manufacturing Director,Medical,2,14,4,3,0,1,4,16,3,1,3,3,6671,6,Female,Single,No,5,0,0.25,0.75,1.0,0.0,High-risk stagnation profiles,Medium,0.4,False
1553,29,Sales,Sales Representative,Marketing,1,4,3,0,3,0,1,14,3,1,4,3,3238,15,Female,Married,Yes,9,1,0.0,0.0,0.3333333333333333,1.0,Stable long-term contributors,Low,0.16666666666666669,False
1554,26,Research & Development,Research Scientist,Marketing,3,5,3,0,0,0,4,12,3,4,2,3,5838,16,Female,Married,No,5,0,0.0,0.0,1.3333333333333333,0.0,Fast-track performers,Low,0.0,False
1555,27,Research & Development,Laboratory Technician,Marketing,5,0,1,1,1,1,3,17,3,4,4,3,15680,4,Male,Married,No,2,0,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,True
1556,34,Research & Development,Research Director,Other,5,13,10,10,9,6,0,21,3,3,4,2,15009,8,Male,Divorced,Yes,8,0,0.6,1.0,0.0,0.9,High-risk stagnation profiles,High,0.83,True
1557,55,Research & Development,Manager,Other,4,31,26,8,16,5,2,25,3,2,4,3,13524,25,Female,Married,No,4,0,0.19230769230769232,0.3076923076923077,0.07692307692307693,0.6153846153846154,Fast-track performers,Medium,0.35384615384615387,True
1558,24,Human Resources,Human Resources,Human Resources,2,1,0,0,0,0,2,23,3,3,4,4,3898,7,Male,Married,Yes,1,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
1559,30,Research & Development,Research Scientist,Other,3,1,1,1,0,1,1,21,3,2,4,2,6417,27,Male,Married,Yes,5,1,1.0,1.0,1.0,0.0,High-risk stagnation profiles,High,0.8,False
1560,57,Sales,Sales Representative,Life Sciences,1,26,21,14,12,13,3,14,3,2,3,3,4311,17,Male,Married,Yes,2,0,0.6190476190476191,0.6666666666666666,0.14285714285714285,0.5714285714285714,Stable long-term contributors,High,0.6571428571428571,True
1561,59,Research & Development,Manufacturing Director,Human Resources,2,24,15,10,6,9,0,23,3,2,2,2,6211,16,Male,Married,Yes,7,0,0.6,0.6666666666666666,0.0,0.4,High-risk stagnation profiles,High,0.6466666666666666,True
1562,26,Research & Development,Research Scientist,Medical,2,3,1,0,1,0,3,19,3,3,4,2,4886,2,Male,Divorced,Yes,2,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
1563,44,Research & Development,Research Director,Technical Degree,2,6,3,1,3,1,2,19,3,4,4,3,6354,17,Female,Married,No,4,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,Fast-track performers,Medium,0.4,False
1564,19,Research & Development,Research Scientist,Life Sciences,3,0,0,0,0,0,2,17,3,2,4,3,5767,25,Male,Divorced,No,3,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
